Field Output reported for whole element for region: COMPOSITE-1.Region_2

   Element Label            EVOL
                          @Loc 1
---------------------------------
           62594     9.15575E-03
           62595     12.2510E-03
           62596     15.4436E-03
           62597     9.20996E-03
           62598     17.9909E-03
           62599     16.5311E-03
           62600     10.7928E-03
           62601     15.2351E-03
           62602     7.91376E-03
           62603     13.4127E-03
           62604     17.6929E-03
           62605     11.7925E-03
           62606     10.0887E-03
           62607     13.0227E-03
           62608     8.95942E-03
           62609     10.4381E-03
           62610     9.04887E-03
           62611     10.0730E-03
           62612     11.4278E-03
           62613     9.87689E-03
           62614     13.9268E-03
           62615     9.94285E-03
           62616     11.4633E-03
           62617     19.0479E-03
           62618     16.4787E-03
           62619     173.633E-06
           62620     11.7711E-03
           62621     7.85341E-03
           62622     16.1755E-03
           62623     26.5460E-03
           62624     7.83643E-03
           62625     10.9149E-03
           62626     7.91038E-03
           62627     14.5658E-03
           62628     11.0122E-03
           62629     10.4565E-03
           62630     15.4400E-03
           62631     12.8772E-03
           62632     32.3815E-03
           62633     21.3933E-03
           62634     14.8731E-03
           62635     16.3192E-03
           62636     7.03873E-03
           62637     19.3923E-03
           62638     11.9823E-03
           62639     9.92473E-03
           62640     16.8688E-03
           62641     13.4826E-03
           62642     6.52807E-03
           62643     10.0730E-03
           62644     7.15559E-03
           62645     11.3545E-03
           62646     18.8238E-03
           62647     14.8219E-03
           62648     17.8292E-03
           62649     15.3114E-03
           62650     17.1371E-03
           62651     11.4831E-03
           62652     13.7296E-03
           62653     12.6096E-03
           62654     2.55396E-03
           62655     16.8435E-03
           62656     17.8993E-03
           62657     15.2703E-03
           62658     24.1962E-03
           62659     7.91376E-03
           62660     21.0736E-03
           62661     8.55428E-03
           62662     10.1203E-03
           62663     19.4158E-03
           62664     11.7331E-03
           62665     22.1394E-03
           62666     13.5652E-03
           62667     11.7881E-03
           62668     9.40975E-03
           62669     13.5652E-03
           62670     17.9221E-03
           62671     12.7315E-03
           62672     12.3600E-03
           62673     13.9878E-03
           62674     20.3875E-03
           62675     6.92618E-03
           62676     14.9616E-03
           62677     16.5477E-03
           62678     10.6665E-03
           62679     9.32093E-03
           62680     12.9823E-03
           62681     20.1267E-03
           62682     7.15559E-03
           62683     9.08335E-03
           62684     1.57629E-03
           62685     21.9219E-03
           62686     2.01116E-03
           62687     21.3336E-03
           62688     6.27178E-03
           62689     14.8098E-03
           62690     1.43966E-03
           62691     1.32828E-03
           62692     9.00850E-03
           62693     9.24028E-03
           62694     8.98614E-03
           62695     8.89735E-03
           62696     10.8161E-03
           62697     7.88272E-03
           62698     7.59003E-03
           62699     13.4783E-03
           62700     26.4780E-03
           62701     1.78944E-03
           62702     13.2583E-03
           62703     18.4176E-03
           62704     8.70909E-03
           62705     16.6460E-03
           62706     13.5334E-03
           62707     10.6665E-03
           62708     8.81395E-03
           62709     9.20996E-03
           62710     17.9045E-03
           62711     9.89928E-03
           62712     13.2583E-03
           62713     14.8170E-03
           62714     9.67649E-03
           62715     22.1394E-03
           62716     9.15432E-03
           62717     7.93975E-03
           62718     9.20997E-03
           62719     1.38817E-03
           62720     6.20601E-03
           62721     15.2556E-03
           62722     10.5887E-03
           62723     15.1196E-03
           62724     15.6643E-03
           62725     6.20600E-03
           62726     22.1394E-03
           62727     9.26680E-03
           62728     11.8424E-03
           62729     14.3078E-03
           62730     5.65822E-03
           62731     7.83643E-03
           62732     15.4400E-03
           62733     13.2583E-03
           62734     10.0298E-03
           62735     7.88272E-03
           62736     7.03873E-03
           62737     7.83643E-03
           62738     18.4707E-03
           62739     18.9730E-03
           62740     20.6350E-03
           62741     11.3988E-03
           62742     18.0527E-03
           62743     13.2803E-03
           62744     28.0054E-03
           62745     7.66958E-03
           62746     9.82518E-03
           62747     13.2430E-03
           62748     13.2797E-03
           62749     18.0527E-03
           62750     7.81494E-03
           62751     7.59003E-03
           62752     11.7066E-03
           62753     12.8772E-03
